SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
134,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Sinfonia_a_8_In_E_Flat_Major___La_Mel_1,32,,Sinfonia_a_8_In_E_Flat_Major___La_Mel_1,Compilations,mp3,2,7,,,classical,Classical_-_Baroque,2011-01-31,2010-07-06,0,TRUE,0,0
136,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/La_Raspona___2,107,,La_Raspona___2,Compilations,mp3,10,,/srv/salami/data/Codaich/classical/Compilations/La_Raspona___2/textfile1.txt,,classical,Classical_-_Baroque,2011-03-18,,0,FALSE,0,0
138,Codaich,4,6,/srv/salami/data/Codaich/classical/Compilations/The_Beggar__s_Opera___Scenes_11_to_13_35,80,,The_Beggar__s_Opera___Scenes_11_to_13_35,Compilations,mp3,10,10,/srv/salami/data/Codaich/classical/Compilations/The_Beggar__s_Opera___Scenes_11_to_13_35/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/The_Beggar__s_Opera___Scenes_11_to_13_35/textfile2.txt,classical,Classical_-_Baroque,2010-10-15,2010-07-30,0,FALSE,0,0
140,Codaich,5,9,/srv/salami/data/Codaich/classical/Compilations/Suite_De_Symphonies__1__I_Rondeau,111,,Suite_De_Symphonies__1__I_Rondeau,Compilations,mp3,20,15,/srv/salami/data/Codaich/classical/Compilations/Suite_De_Symphonies__1__I_Rondeau/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Suite_De_Symphonies__1__I_Rondeau/textfile2.txt,classical,Classical_-_Baroque,2010-06-17,2010-07-28,0,FALSE,0,0
142,Codaich,5,8,/srv/salami/data/Codaich/classical/Compilations/La_Poste__Lute_version_and_harpsicho_1,136,,La_Poste__Lute_version_and_harpsicho_1,Compilations,mp3,15,15,/srv/salami/data/Codaich/classical/Compilations/La_Poste__Lute_version_and_harpsicho_1/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/La_Poste__Lute_version_and_harpsicho_1/textfile2.txt,classical,Classical_-_Baroque,2010-07-24,2010-07-17,0,FALSE,0,0
144,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/O_Quam_Tu_Pulchra_Es___2,19,,O_Quam_Tu_Pulchra_Es___2,Compilations,mp3,3,7,,,classical,Classical_-_Baroque,2011-01-31,2010-07-06,0,TRUE,0,0
146,Codaich,6,7,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Kinloch__s_Fantasy___Kinloche_His_Fan,240,,Kinloch__s_Fantasy___Kinloche_His_Fan,Puirt_A_Baroque,mp3,30,25,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Kinloch__s_Fantasy___Kinloche_His_Fan/textfile1.txt,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Kinloch__s_Fantasy___Kinloche_His_Fan/textfile2.txt,classical,Classical_-_Baroque,2010-10-22,2010-07-12,0,FALSE,0,0
148,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Cleofide___Act_II_Scene_9___Digli_ch,48,,Cleofide___Act_II_Scene_9___Digli_ch,Compilations,mp3,5,,/srv/salami/data/Codaich/classical/Compilations/Cleofide___Act_II_Scene_9___Digli_ch/textfile1.txt,,classical,Classical_-_Baroque,2011-03-18,,0,FALSE,0,0
150,Codaich,4,5,/srv/salami/data/Codaich/classical/Compilations/Orontea__Act_II___Scene_17__Intorno_A,82,,Orontea__Act_II___Scene_17__Intorno_A,Compilations,mp3,15,20,/srv/salami/data/Codaich/classical/Compilations/Orontea__Act_II___Scene_17__Intorno_A/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Orontea__Act_II___Scene_17__Intorno_A/textfile2.txt,classical,Classical_-_Baroque,2010-09-24,2010-06-17,0,FALSE,0,0
152,Codaich,2,6,/srv/salami/data/Codaich/classical/Nobuko_Imai____Roland_Po_ntinen/Sonata_In_G_Minor__Largo,223,,Sonata_In_G_Minor__Largo,Nobuko_Imai____Roland_Po_ntinen,mp3,30,15,/srv/salami/data/Codaich/classical/Nobuko_Imai____Roland_Po_ntinen/Sonata_In_G_Minor__Largo/textfile1.txt,/srv/salami/data/Codaich/classical/Nobuko_Imai____Roland_Po_ntinen/Sonata_In_G_Minor__Largo/textfile2.txt,classical,Classical_-_Baroque,2010-07-26,2010-07-30,0,FALSE,0,0
154,Codaich,2,8,/srv/salami/data/Codaich/classical/Glenn_Gould/Piano_Sonata_in_C_major___Hob,203,,Piano_Sonata_in_C_major___Hob,Glenn_Gould,mp3,35,30,/srv/salami/data/Codaich/classical/Glenn_Gould/Piano_Sonata_in_C_major___Hob/textfile1.txt,/srv/salami/data/Codaich/classical/Glenn_Gould/Piano_Sonata_in_C_major___Hob/textfile2.txt,classical,Classical_-_Baroque,2010-07-26,2010-08-06,0,FALSE,0,0
156,Codaich,16,14,/srv/salami/data/Codaich/classical/Capella_Istropolitana___Barry_Wordsworth/Symphony_No,393,,Symphony_No,Capella_Istropolitana___Barry_Wordsworth,mp3,40,,/srv/salami/data/Codaich/classical/Capella_Istropolitana___Barry_Wordsworth/Symphony_No/textfile1.txt,,classical,Classical_-_Classical,2011-03-28,,0,FALSE,0,0
158,Codaich,2,4,/srv/salami/data/Codaich/classical/Koda_ly_Quartet/The_Seven_Last_Words_of_Jesus_Christ_1,436,,The_Seven_Last_Words_of_Jesus_Christ_1,Koda_ly_Quartet,mp3,35,15,/srv/salami/data/Codaich/classical/Koda_ly_Quartet/The_Seven_Last_Words_of_Jesus_Christ_1/textfile1.txt,/srv/salami/data/Codaich/classical/Koda_ly_Quartet/The_Seven_Last_Words_of_Jesus_Christ_1/textfile2.txt,classical,Classical_-_Classical,2010-07-26,2010-10-15,0,FALSE,0,0
160,Codaich,4,6,/srv/salami/data/Codaich/classical/Daniel_Barenboim/Don_Giovanni___Act_1___S3__Ah___Fuggi,94,,Don_Giovanni___Act_1___S3__Ah___Fuggi,Daniel_Barenboim,mp3,15,25,/srv/salami/data/Codaich/classical/Daniel_Barenboim/Don_Giovanni___Act_1___S3__Ah___Fuggi/textfile1.txt,/srv/salami/data/Codaich/classical/Daniel_Barenboim/Don_Giovanni___Act_1___S3__Ah___Fuggi/textfile2.txt,classical,Classical_-_Classical,2010-09-27,2010-06-17,0,FALSE,0,0
162,Codaich,2,7,/srv/salami/data/Codaich/classical/Compilations/La_ci_darem_la_mano,206,,La_ci_darem_la_mano,Compilations,mp3,20,20,/srv/salami/data/Codaich/classical/Compilations/La_ci_darem_la_mano/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/La_ci_darem_la_mano/textfile2.txt,classical,Classical_-_Classical,2010-07-26,2010-07-06,0,FALSE,0,0
164,Codaich,16,14,/srv/salami/data/Codaich/classical/Nove_Filarmonia_Portuguesa___Alvaro_Cass/Symphony_No,564,,Symphony_No,Nove_Filarmonia_Portuguesa___Alvaro_Cass,mp3,40,,/srv/salami/data/Codaich/classical/Nove_Filarmonia_Portuguesa___Alvaro_Cass/Symphony_No/textfile1.txt,,classical,Classical_-_Classical,2011-03-28,,0,FALSE,0,0
166,Codaich,4,6,/srv/salami/data/Codaich/classical/Compilations/Symphony_In_F_Major___No,59,,Symphony_In_F_Major___No,Compilations,mp3,10,5,/srv/salami/data/Codaich/classical/Compilations/Symphony_In_F_Major___No/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Symphony_In_F_Major___No/textfile2.txt,classical,Classical_-_Classical,2010-10-13,2010-07-30,0,FALSE,0,0
168,Codaich,5,9,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies_for_the_guitar_I,104,,Studies_for_the_guitar_I,Andre_s_Segovia,mp3,20,15,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies_for_the_guitar_I/textfile1.txt,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies_for_the_guitar_I/textfile2.txt,classical,Classical_-_Classical,2010-08-09,2010-12-28,0,FALSE,0,0
170,Codaich,5,8,/srv/salami/data/Codaich/classical/Mstislav_Rostropovich/Cello_Concerto_in_D_major___2__II,310,,Cello_Concerto_in_D_major___2__II,Mstislav_Rostropovich,mp3,30,30,/srv/salami/data/Codaich/classical/Mstislav_Rostropovich/Cello_Concerto_in_D_major___2__II/textfile1.txt,/srv/salami/data/Codaich/classical/Mstislav_Rostropovich/Cello_Concerto_in_D_major___2__II/textfile2.txt,classical,Classical_-_Classical,2010-06-17,2010-06-17,0,FALSE,0,0
172,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Symphony_No,110,,Symphony_No,Compilations,mp3,3,7,,,classical,Classical_-_Classical,2011-01-31,2010-07-06,0,TRUE,0,0
174,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Fourth_Movement_from_String_Quartet_1,95,,Fourth_Movement_from_String_Quartet_1,Compilations,mp3,5,7,,,classical,Classical_-_Classical,2011-01-31,2010-07-13,0,TRUE,0,0
176,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Concerto_For_Piano_And_Orchestra_In_7,47,,Concerto_For_Piano_And_Orchestra_In_7,Compilations,mp3,5,,/srv/salami/data/Codaich/classical/Compilations/Concerto_For_Piano_And_Orchestra_In_7/textfile1.txt,,classical,Classical_-_Classical,2011-03-31,,0,FALSE,0,0
178,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Symphony_No,171,,Symphony_No,Compilations,mp3,5,,,,classical,Classical_-_Classical,2011-04-01,,0,TRUE,0,0
180,Codaich,2,6,/srv/salami/data/Codaich/classical/Compilations/Fandango,291,,Fandango,Compilations,mp3,30,35,/srv/salami/data/Codaich/classical/Compilations/Fandango/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Fandango/textfile2.txt,classical,Classical_-_Classical,2010-06-20,2010-06-17,0,FALSE,0,0
182,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Concerto_for_Harpsichord_in_Eb_Major_6,38,,Concerto_for_Harpsichord_in_Eb_Major_6,Compilations,mp3,2,8,,,classical,Classical_-_Classical,2011-01-31,2010-07-12,0,TRUE,0,0
184,Codaich,16,14,/srv/salami/data/Codaich/classical/Abbado_Serkin____the_London_Symphony_Orch/KIavierkonzerteNr,588,,KIavierkonzerteNr,Abbado_Serkin____the_London_Symphony_Orch,mp3,30,,/srv/salami/data/Codaich/classical/Abbado_Serkin____the_London_Symphony_Orch/KIavierkonzerteNr/textfile1.txt,,classical,Classical_-_Classical,2011-04-01,,0,FALSE,0,0
186,Codaich,16,14,/srv/salami/data/Codaich/classical/Guarneri_Quartet/Viola_Quintet_in_G_Minor_K,652,,Viola_Quintet_in_G_Minor_K,Guarneri_Quartet,mp3,60,,/srv/salami/data/Codaich/classical/Guarneri_Quartet/Viola_Quintet_in_G_Minor_K/textfile1.txt,,classical,Classical_-_Classical,2011-04-01,,0,FALSE,0,0
188,Codaich,4,6,/srv/salami/data/Codaich/classical/Glenn_Gould/Sonata_in_A_minor___Wg,263,,Sonata_in_A_minor___Wg,Glenn_Gould,mp3,15,25,/srv/salami/data/Codaich/classical/Glenn_Gould/Sonata_in_A_minor___Wg/textfile1.txt,/srv/salami/data/Codaich/classical/Glenn_Gould/Sonata_in_A_minor___Wg/textfile2.txt,classical,Classical_-_Classical,2010-09-24,2010-07-31,0,FALSE,0,0
190,Codaich,2,7,/srv/salami/data/Codaich/classical/Compilations/Deh___Vieni_alla_finestra,127,,Deh___Vieni_alla_finestra,Compilations,mp3,20,25,/srv/salami/data/Codaich/classical/Compilations/Deh___Vieni_alla_finestra/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Deh___Vieni_alla_finestra/textfile2.txt,classical,Classical_-_Classical,2010-06-20,2010-06-17,0,FALSE,0,0
192,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Sull__aria,209,,Sull__aria,Compilations,mp3,20,,/srv/salami/data/Codaich/classical/Compilations/Sull__aria/textfile1.txt,,classical,Classical_-_Classical,2011-03-30,,0,FALSE,0,0
194,Codaich,4,6,/srv/salami/data/Codaich/classical/Compilations/Piano_Concerto_No,551,,Piano_Concerto_No,Compilations,mp3,,30,,,classical,Classical_-_Classical,,2010-07-31,0,TRUE,0,0
196,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/La_Serva_Padrona___3,37,,La_Serva_Padrona___3,Compilations,mp3,5,,,,classical,Classical_-_Classical,2011-03-30,,0,TRUE,0,0
198,Codaich,5,8,/srv/salami/data/Codaich/classical/Compilations/Se_vuol_ballare,158,,Se_vuol_ballare,Compilations,mp3,25,20,/srv/salami/data/Codaich/classical/Compilations/Se_vuol_ballare/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Se_vuol_ballare/textfile2.txt,classical,Classical_-_Classical,2010-07-25,2010-07-17,0,FALSE,0,0
200,Codaich,3,7,/srv/salami/data/Codaich/classical/Liszt_Ferenc_Chamber_Orchestra___Janos_R/Serenade,208,,Serenade,Liszt_Ferenc_Chamber_Orchestra___Janos_R,mp3,30,30,/srv/salami/data/Codaich/classical/Liszt_Ferenc_Chamber_Orchestra___Janos_R/Serenade/textfile1.txt,/srv/salami/data/Codaich/classical/Liszt_Ferenc_Chamber_Orchestra___Janos_R/Serenade/textfile2.txt,classical,Classical_-_Classical,2010-06-20,2010-06-17,0,FALSE,0,0
202,Codaich,6,7,/srv/salami/data/Codaich/classical/Compilations/Piano_Concerto_No,341,,Piano_Concerto_No,Compilations,mp3,35,35,/srv/salami/data/Codaich/classical/Compilations/Piano_Concerto_No/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Piano_Concerto_No/textfile2.txt,classical,Classical_-_Classical,2010-10-22,2010-07-16,0,FALSE,0,0
204,Codaich,16,14,/srv/salami/data/Codaich/classical/Sofia_Chamber_Choir/Ave_verum_corpus,188,,Ave_verum_corpus,Sofia_Chamber_Choir,mp3,15,,/srv/salami/data/Codaich/classical/Sofia_Chamber_Choir/Ave_verum_corpus/textfile1.txt,,classical,Classical_-_Classical,2011-04-06,,0,FALSE,0,0
206,Codaich,16,14,/srv/salami/data/Codaich/classical/Hesperus/Saltarello,242,,Saltarello,Hesperus,mp3,20,,/srv/salami/data/Codaich/classical/Hesperus/Saltarello/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,0,FALSE,0,0
208,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Alleluia_pascha_nostrum___Gaudeat_de,50,,Alleluia_pascha_nostrum___Gaudeat_de,Compilations,mp3,2,6,,,classical,Classical_-_Renaissance___Med_,2010-07-26,2010-07-31,0,TRUE,0,0
210,Codaich,2,8,/srv/salami/data/Codaich/classical/Compilations/Non_Avra_Ma_Pieta___Stanza,95,,Non_Avra_Ma_Pieta___Stanza,Compilations,mp3,20,10,/srv/salami/data/Codaich/classical/Compilations/Non_Avra_Ma_Pieta___Stanza/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Non_Avra_Ma_Pieta___Stanza/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-06-20,2010-06-17,0,FALSE,0,0
212,Codaich,16,14,/srv/salami/data/Codaich/classical/Gothic_Voices___Christopher_Page/Non_na_el_so_amante,159,,Non_na_el_so_amante,Gothic_Voices___Christopher_Page,mp3,20,,/srv/salami/data/Codaich/classical/Gothic_Voices___Christopher_Page/Non_na_el_so_amante/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,0,FALSE,0,0
214,Codaich,2,5,/srv/salami/data/Codaich/classical/Compilations/Danseries_A_4_Parties__Basse_Danse_A_1,92,,Danseries_A_4_Parties__Basse_Danse_A_1,Compilations,mp3,15,15,/srv/salami/data/Codaich/classical/Compilations/Danseries_A_4_Parties__Basse_Danse_A_1/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Danseries_A_4_Parties__Basse_Danse_A_1/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-26,2010-08-09,0,FALSE,0,0
216,Codaich,4,6,/srv/salami/data/Codaich/classical/Compilations/Belicha,135,,Belicha,Compilations,mp3,15,25,/srv/salami/data/Codaich/classical/Compilations/Belicha/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Belicha/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-09-24,2010-07-31,0,FALSE,0,0
218,Codaich,2,7,/srv/salami/data/Codaich/classical/A_Sei_Voci/Missa_de_Beata_Virgine___Agnus_Dei_I,87,,Missa_de_Beata_Virgine___Agnus_Dei_I,A_Sei_Voci,mp3,10,8,/srv/salami/data/Codaich/classical/A_Sei_Voci/Missa_de_Beata_Virgine___Agnus_Dei_I/textfile1.txt,/srv/salami/data/Codaich/classical/A_Sei_Voci/Missa_de_Beata_Virgine___Agnus_Dei_I/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-26,2010-07-16,0,FALSE,0,0
220,Codaich,3,9,/srv/salami/data/Codaich/classical/Hesperus/Gracieusette,124,,Gracieusette,Hesperus,mp3,20,25,/srv/salami/data/Codaich/classical/Hesperus/Gracieusette/textfile1.txt,/srv/salami/data/Codaich/classical/Hesperus/Gracieusette/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-06-20,2010-07-28,0,FALSE,0,0
222,Codaich,4,6,/srv/salami/data/Codaich/classical/Gothic_Voices___Christopher_Page/Mon_Cuer_Me_Fait_Tous_Dis_Penser___R,370,,Mon_Cuer_Me_Fait_Tous_Dis_Penser___R,Gothic_Voices___Christopher_Page,mp3,15,25,/srv/salami/data/Codaich/classical/Gothic_Voices___Christopher_Page/Mon_Cuer_Me_Fait_Tous_Dis_Penser___R/textfile1.txt,/srv/salami/data/Codaich/classical/Gothic_Voices___Christopher_Page/Mon_Cuer_Me_Fait_Tous_Dis_Penser___R/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-10-30,2010-07-31,0,FALSE,0,0
224,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/In_Ecclesiis___3,11,,In_Ecclesiis___3,Compilations,mp3,,,,,classical,Classical_-_Renaissance___Med_,,,0,TRUE,0,0
226,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Revecy_venir_du_printans___Rechant_A,13,,Revecy_venir_du_printans___Rechant_A,Compilations,mp3,5,8,,,classical,Classical_-_Renaissance___Med_,2011-01-31,2010-08-06,0,TRUE,0,0
228,Codaich,4,7,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Nos_Autem,177,,Nos_Autem,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,10,8,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Nos_Autem/textfile1.txt,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Nos_Autem/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-10-13,2010-07-14,0,FALSE,0,0
230,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Io_Non_Compro_Piu_Speranza___Refrain_2,28,,Io_Non_Compro_Piu_Speranza___Refrain_2,Compilations,mp3,5,7,,,classical,Classical_-_Renaissance___Med_,2011-01-31,2010-06-23,0,TRUE,0,0
232,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Epitaph_of_Seiklos,71,,Epitaph_of_Seiklos,Compilations,mp3,5,,/srv/salami/data/Codaich/classical/Compilations/Epitaph_of_Seiklos/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,0,FALSE,0,0
234,Codaich,16,14,/srv/salami/data/Codaich/classical/Sequentia/Plange___Castella_Misera,209,,Plange___Castella_Misera,Sequentia,mp3,25,,/srv/salami/data/Codaich/classical/Sequentia/Plange___Castella_Misera/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,0,FALSE,0,0
236,Codaich,2,6,/srv/salami/data/Codaich/classical/Compilations/Belle___Bonne___Sage,145,,Belle___Bonne___Sage,Compilations,mp3,10,10,/srv/salami/data/Codaich/classical/Compilations/Belle___Bonne___Sage/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Belle___Bonne___Sage/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-26,2010-07-31,0,FALSE,0,0
238,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Cruda_Amarilli___Lines_7__8,61,,Cruda_Amarilli___Lines_7__8,Compilations,mp3,2,8,,,classical,Classical_-_Renaissance___Med_,2011-01-31,2010-07-11,0,TRUE,0,0
240,Codaich,4,5,/srv/salami/data/Codaich/classical/Hesperus/Tant_Que_Je_Vivrai,66,,Tant_Que_Je_Vivrai,Hesperus,mp3,,20,,/srv/salami/data/Codaich/classical/Hesperus/Tant_Que_Je_Vivrai/textfile2.txt,classical,Classical_-_Renaissance___Med_,,2010-06-17,0,FALSE,0,0
242,Codaich,2,4,/srv/salami/data/Codaich/classical/Compilations/Pavana_Lachrymae___2,97,,Pavana_Lachrymae___2,Compilations,mp3,15,15,/srv/salami/data/Codaich/classical/Compilations/Pavana_Lachrymae___2/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Pavana_Lachrymae___2/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-26,2010-10-10,0,FALSE,0,0
244,Codaich,4,6,/srv/salami/data/Codaich/classical/Compilations/D__ung_Aultre_Amer,69,,D__ung_Aultre_Amer,Compilations,mp3,10,8,/srv/salami/data/Codaich/classical/Compilations/D__ung_Aultre_Amer/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/D__ung_Aultre_Amer/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-09-24,2010-07-31,0,FALSE,0,0
246,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/A_chantar___3__,258,,A_chantar___3__,Compilations,mp3,2,7,,,classical,Classical_-_Renaissance___Med_,2011-01-31,2010-07-13,0,TRUE,0,0
248,Codaich,16,14,/srv/salami/data/Codaich/classical/Hesperus/Pucelette,113,,Pucelette,Hesperus,mp3,10,,/srv/salami/data/Codaich/classical/Hesperus/Pucelette/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,0,FALSE,0,0
250,Codaich,3,6,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Christe_Redemptor,179,,Christe_Redemptor,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,10,10,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Christe_Redemptor/textfile1.txt,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Christe_Redemptor/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-06-20,2010-06-17,0,FALSE,0,0
252,Codaich,16,14,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Gloria_XV,136,,Gloria_XV,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,5,,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Gloria_XV/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-03-29,,0,FALSE,0,0
254,Codaich,7,8,/srv/salami/data/Codaich/classical/Strada____Ensemble_Anonymus/Chanconetta_Tedesca,188,,Chanconetta_Tedesca,Strada____Ensemble_Anonymus,mp3,10,15,/srv/salami/data/Codaich/classical/Strada____Ensemble_Anonymus/Chanconetta_Tedesca/textfile1.txt,/srv/salami/data/Codaich/classical/Strada____Ensemble_Anonymus/Chanconetta_Tedesca/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-12-07,2010-08-06,0,FALSE,0,0
256,Codaich,10,10,/srv/salami/data/Codaich/classical/Andrei_Gavrilov____The_Philadelphia_Orche/Rhapsody_on_a_Theme_of_Paganini___Op,24,,Rhapsody_on_a_Theme_of_Paganini___Op,Andrei_Gavrilov____The_Philadelphia_Orche,mp3,3,7,,,classical,Classical_-_Romantic,2011-01-31,2010-07-13,0,TRUE,0,0
258,Codaich,5,7,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies___In_E___op,106,,Studies___In_E___op,Andre_s_Segovia,mp3,15,10,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies___In_E___op/textfile1.txt,/srv/salami/data/Codaich/classical/Andre_s_Segovia/Studies___In_E___op/textfile2.txt,classical,Classical_-_Romantic,2010-07-27,2010-07-14,0,FALSE,0,0
260,Codaich,3,4,/srv/salami/data/Codaich/classical/Compilations/Der_Freischutz__Act_II___Finale__Wolf_5,187,,Der_Freischutz__Act_II___Finale__Wolf_5,Compilations,mp3,20,15,/srv/salami/data/Codaich/classical/Compilations/Der_Freischutz__Act_II___Finale__Wolf_5/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Der_Freischutz__Act_II___Finale__Wolf_5/textfile2.txt,classical,Classical_-_Romantic,2010-06-20,2010-09-27,0,FALSE,0,0
262,Codaich,4,5,/srv/salami/data/Codaich/classical/Dietrich_Fischer_Dieskau____Gerald_Moore/Schwanengesang_D_957_08_Der_Atlas,135,,Schwanengesang_D_957_08_Der_Atlas,Dietrich_Fischer_Dieskau____Gerald_Moore,mp3,15,25,/srv/salami/data/Codaich/classical/Dietrich_Fischer_Dieskau____Gerald_Moore/Schwanengesang_D_957_08_Der_Atlas/textfile1.txt,/srv/salami/data/Codaich/classical/Dietrich_Fischer_Dieskau____Gerald_Moore/Schwanengesang_D_957_08_Der_Atlas/textfile2.txt,classical,Classical_-_Romantic,2010-09-27,2010-07-05,0,FALSE,0,0
264,Codaich,16,14,/srv/salami/data/Codaich/classical/Maurizio_Pollini/Piano_Sonata_No,722,,Piano_Sonata_No,Maurizio_Pollini,mp3,65,,/srv/salami/data/Codaich/classical/Maurizio_Pollini/Piano_Sonata_No/textfile1.txt,,classical,Classical_-_Romantic,2011-04-05,,0,FALSE,0,0
