salami_id,Album,Album Artist,Artist,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,File Folder Count,Genre,Grouping,Kind,Library Folder Count,Location,Name,Persistent ID,Play Count,Play Date,Play Date UTC,Sample Rate,Size,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Total Time,Track Count,Track ID,Track Number,Track Type,Volume Adjustment,Year
112,6 Suites a Violincello solo senza Basso,,Anner Bylsma,,,192,From CD,,Johann Sebastion Bach,2010-04-24 22:06:05,2006-09-30 23:57:28,2,1,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Anner%20Bylsma/6%20Suites%20a%20Violincello%20solo%20senza%20Basso/Cello%20Suite%20No.%203,%20Prelude.mp3","Cello Suite No. 3, Prelude",EF1B8DBEE9DA92E7,,,,44100,4505544,,,,,187637,18,215696,13,File,,
114,The Celebrated Scarlatti Recordings,,Vladimir Horowitz,,,192,From CD,,Domenico Scarlatti,2010-04-24 22:08:45,2006-09-30 23:58:52,,,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Vladimir%20Horowitz/The%20Celebrated%20Scarlatti%20Recordings/Sonata%20in%20F%20minor,%20K466.mp3","Sonata in F minor, K466",1911AD026C541CC7,,,,44100,7151245,Celebrated Scarlatti Recordings,,,,297874,18,229103,4,File,,1964
116,Norton Recorded Anthology of Western Music,,The Gabrielli Consort and Players - Paul McCreesh,,,192,From CD,True,Giacomo Carissimi,2010-04-24 22:06:48,2006-10-04 01:44:46,12,4,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Historia%20Di%20Jephte_%20Plorate%20Colles%20A.mp3,Historia Di Jephte: Plorate Colles And Plorate Fi Lii Israel - 2,00B97F703C92221F,,,,44100,6554395,,,Gabrielli Consort and Players - Paul McCreesh,,273005,44,219125,28,File,,
118,Dido & Aeneas,,The Academy Of Ancient Music - Christopher Hogwood,,,192,From CD,,Henry Purcell,2010-04-24 22:08:31,2006-10-04 01:47:48,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/The%20Academy%20Of%20Ancient%20Music%20-%20Christoph/Dido%20&%20Aeneas/Dido%20&%20Aeneas_%20Act%202%20In%20our%20deep%20vau.mp3,Dido & Aeneas: Act 2 In our deep vaulted cell,2A351D64D9789DA9,,,,44100,1725114,,,Academy Of Ancient Music - Christopher Hogwood,,71784,34,227810,17,File,,1689
120,Tous les matins du monde,,Jordi Saval,,,160,From UoM,,Saint-Colombe Le Fils,2010-04-24 22:07:41,2006-09-30 23:58:16,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Jordi%20Saval/Tous%20les%20matins%20du%20monde/Pre%CC%81lude%20pour%20Mr.%20Vauquelin%20(Improvis.mp3,Prélude pour Mr. Vauquelin (Improvisation d'après le Prélude en Sol mineur),F7B9A0AE65C05713,,,,44100,2173628,,,,,108564,16,224195,3,File,,1991
122,Buxtehude: Harpsichord Music,,Lars Ulrik Mortensen,,,192,From CD,,Dietrich Buxtehude,2010-04-24 22:07:49,2006-09-30 23:58:20,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Lars%20Ulrik%20Mortensen/Buxtehude_%20Harpsichord%20Music/Praeludium%20G%20Minor.mp3,Praeludium G Minor,C8E75F29F08CF9C6,,,,44100,10179920,,,,,424071,7,224606,3,File,,1991
124,Concerts a Deux Violes Esgales,,Jordi Saval,,,160,From UoM,,Jean de Sainte-Colombe,2010-04-24 22:07:40,2006-09-30 23:58:16,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Jordi%20Saval/Concerts%20a%20Deux%20Violes%20Esgales/Concert%20LIV_%20La%20Dubois.mp3,Concert LIV/ La Dubois,152A1F5413985747,,,,44100,21578863,,,,,1078831,5,224150,5,File,,1976
126,Musica Sacra,,Sofia Chamber Choir,,,160,From UoM,,Antonio Lotti,2010-04-24 22:08:25,2006-09-30 23:58:44,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Sofia%20Chamber%20Choir/Musica%20Sacra/Missa%20a%20cappella%20-%20Kyrie.mp3,Missa a cappella - Kyrie,A9DADD694671DAD2,,,,44100,3596127,,,,,179696,16,227282,1,File,,
128,Baroque Favorites,,,,,128,From UoM,True,Jeremiah Clarke,2010-04-24 22:06:27,2006-09-30 23:58:58,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Baroque%20Favorites/Suite%20In%20D%20Major_%20Prince%20Of%20Denmark'.mp3,"Suite In D Major: Prince Of Denmark's March ""Trumpet Voluntary""",79C04B7CAF98B691,,,,44100,2017408,,,,,126014,15,217544,15,File,,1985
130,A Tre Violini,,Stradivaria,,,160,From UoM,,Johann Pachelbel,2010-04-24 22:08:26,2006-09-30 23:58:46,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Stradivaria/A%20Tre%20Violini/Gigue.mp3,Gigue,007E73BF5E90D6B2,,,,44100,1721017,Tre Violini,,,,85942,18,227411,18,File,,2002
132,Kinloch's Fantasy,,Puirt a Baroque,,,192,From CD,,,2010-04-24 22:08:20,2006-09-30 23:58:38,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Puirt%20A%20Baroque/Kinloch's%20Fantasy/Bonnocks%20of%20Beer%20Meal.mp3,Bonnocks of Beer Meal,E9B3C068253BFBE9,,,,44100,4046586,,,,,168515,20,226697,1,File,,
134,Norton Recorded Anthology of Western Music,,London Philharmonic Orchestra - Adrian Boult,,,192,From CD,True,Johann Wenzel Anton Stamitz,2010-04-24 22:06:59,2006-09-30 23:58:22,12,7,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Sinfonia%20a%208%20In%20E-Flat%20Major%20(La%20Mel%201.mp3,Sinfonia a 8 In E-Flat Major (La Melodia Germanica) No. 3 - First Movement - 2,2C16D55293D7A3CF,,,,44100,778421,,,,,32339,72,220016,34,File,,1996
136,Norton Recorded Anthology of Western Music,,"Stephen Helfing, Stephen Marvin, Grace Feldman & Richard Rephann",,,192,From CD,True,Giovanni Legrenzi,2010-04-24 22:06:50,2006-09-30 23:58:44,12,5,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/La%20Raspona%20-%202.mp3,La Raspona - 2,A3714113AAD935E7,,,,44100,2587084,,,,,107702,39,219359,21,File,,
138,Norton Recorded Anthology of Western Music,,Accadmia Monteverdiana Consort - Denis Stevens,,,192,From CD,True,John Gay,2010-04-24 22:07:02,2006-09-30 23:57:22,12,7,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/The%20Beggar's%20Opera%20-%20Scenes%2011%20to%2013%2035.mp3,The Beggar's Opera - Scenes 11 to 13 - 4,E0AC1B07BF32F6D9,,,,44100,1940755,,,,Beggar's Opera - Scenes 11 to 13 - 4,80770,72,220337,19,File,,1996
140,Baroque Favorites,,,,,128,From UoM,True,Jean-Joseph Mouret,2010-04-24 22:06:27,2006-09-30 23:58:58,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Baroque%20Favorites/Suite%20De%20Symphonies%20%231_%20I%20Rondeau.mp3,Suite De Symphonies #1: I Rondeau,D60DA448B3152997,,,,44100,1777792,,,,,111046,15,217535,12,File,,1985
142,Norton Recorded Anthology of Western Music,,Kenneth Ble & Richard Rephann,,,192,From CD,True,Ennemond Gaultier,2010-04-24 22:06:50,2006-09-30 23:58:16,12,4,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/La%20Poste_%20Lute%20version%20and%20harpsicho%201.mp3,La Poste: Lute version and harpsichord qrrangement - 1,9D7E20A791FAEFDD,,,,44100,3273615,,,,,136306,44,219350,31,File,,
144,Norton Recorded Anthology of Western Music,,Ricercar Consort - Henri Ledroit,,,192,From CD,True,Alessandro Grandi,2010-04-24 22:06:54,2006-09-30 23:58:40,12,4,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/O%20Quam%20Tu%20Pulchra%20Es%20-%202.mp3,O Quam Tu Pulchra Es - 2,886272F65B54C75E,,,,44100,460517,,,,,19095,44,219668,25,File,,
146,Kinloch's Fantasy,,Puirt a Baroque,,,192,From CD,,,2010-04-24 22:08:20,2006-09-30 23:58:38,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Puirt%20A%20Baroque/Kinloch's%20Fantasy/Kinloch's%20Fantasy%20-%20Kinloche%20His%20Fan.mp3,Kinloch's Fantasy - Kinloche His Fantassie,6C75706C9D546660,,,,44100,5775047,,,,,240535,20,226712,18,File,,
148,Norton Recorded Anthology of Western Music,,Emma Kirby & Capella Coloniensis - William Christie,,,192,From CD,True,Johann Adolf Hasse,2010-04-24 22:06:45,2006-09-30 23:58:02,12,7,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Cleofide%20-%20Act%20II%20Scene%209%20-%20Digli%20ch.mp3,Cleofide - Act II Scene 9 - Digli ch'io son fedele - 1,2A13E10233B0F85D,,,,44100,1162096,,,,,48326,72,218855,7,File,,1996
150,Norton Recorded Anthology of Western Music,,Judith Jones,,,192,From CD,True,Antonio Cesti,2010-04-24 22:06:54,2006-09-30 23:58:16,12,4,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Orontea_%20Act%20II,%20Scene%2017_%20Intorno%20A.mp3","Orontea: Act II, Scene 17: Intorno All' Idol Mio - 2",FA77FFDA254A81A7,,,,44100,1979610,,,,,82390,44,219728,7,File,,
152,Viola Bouquet,,Nobuko Imai & Roland Pöntinen,,,192,From CD,,Henry Eccles,2010-04-24 22:08:15,2006-09-30 23:58:34,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Nobuko%20Imai%20&%20Roland%20Po%CC%88ntinen/Viola%20Bouquet/Sonata%20In%20G%20Minor_%20Largo.mp3,Sonata In G Minor: Largo,98BB43FA7075C8C5,,,,44100,5355677,,,,,223059,16,226211,15,File,,1996
154,Images,,Glenn Gould,,,192,From CD,,Franz Josef Haydn,2010-04-24 22:07:30,2006-09-30 23:58:06,2,2,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Glenn%20Gould/Images/Piano%20Sonata%20in%20C%20major,%20Hob.XVI_48.mp3","Piano Sonata in C major, Hob.XVI:48 (2nd mvt.)",5A399BE3E426CF61,,,,44100,4890514,,,,,203676,13,223217,3,File,,1995
156,"Symphonies 82, 96 and 100",,Capella Istropolitana - Barry Wordsworth,,,192,From CD,,Franz Josef Haydn,2010-04-24 22:06:16,2006-09-30 23:57:34,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Capella%20Istropolitana%20-%20Barry%20Wordsworth/Symphonies%2082,%2096%20and%20100/Symphony%20No.%2096%20in%20D%20Major,%20_The%20Mir.mp3","Symphony No. 96 in D Major, ""The Miracle"": I Adagio - Allegro",66264C772194111D,,,,44100,9435810,,,,,393064,12,216767,5,File,,
158,String Quartets Op. 51 and  Op. 103,,Kodály Quartet,,,192,From CD,,Franz Josef Haydn,2010-04-24 22:07:47,2006-09-30 23:58:18,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Koda%CC%81ly%20Quartet/String%20Quartets%20Op.%2051%20and%20%20Op.%20103/The%20Seven%20Last%20Words%20of%20Jesus%20Christ%201.mp3,"The Seven Last Words of Jesus Christ, Op. 51: II. Sonata I: Pater, dimitte illis, non enim sciunt, quid faciunt (Largo)",1A4E8E9A3C286BA3,,,,44100,10470986,,,,"Seven Last Words of Jesus Christ, Op. 51: II. Sonata I: Pater, dimitte illis, non enim sciunt, quid faciunt (Largo)",436192,11,224492,2,File,,1989
160,Don Giovanni,,Daniel Barenboim,,,192,From CD,,Wolfgang Amadeus Mozart,2010-04-24 22:07:19,2006-09-30 23:57:46,2,1,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Daniel%20Barenboim/Don%20Giovanni/Don%20Giovanni%20-%20Act%201,%20S3_%20Ah,%20Fuggi.mp3","Don Giovanni - Act 1, S3: Ah, Fuggi Il Traditor!",8907EE8C4D147C07,,,,44100,2263052,,,,,94197,29,222167,15,File,,1998
162,Operamania,,Lucia Popp & Tom Krause,,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:05,2006-09-30 23:58:24,5,4,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/La%20ci%20darem%20la%20mano.mp3,La ci darem la mano,A840BE5E9DF02241,,,,44100,4947539,,,,,206053,19,220640,3,File,,1994
164,Mozart Symphonies Nos. 39 & 40,,Nove Filarmonia Portuguesa - Alvaro Cassuto,,,192,From CD,,Wolfgang Amadeus Mozart,2010-04-24 22:08:16,2006-09-30 23:58:34,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Nove%20Filarmonia%20Portuguesa%20-%20Alvaro%20Cass/Mozart%20Symphonies%20Nos.%2039%20&%2040/Symphony%20No.%2039%20in%20E%20flat%20major%20-%20Ad.mp3,Symphony No. 39 in E flat major - Adagio-allegro,C074BDF56FB0EF4B,,,,44100,13556635,,,,,564767,8,226253,1,File,,
166,Norton Recorded Anthology of Western Music,,I Giovani di Nuova Cameristica - Daniele Ferrari,,,192,From CD,True,Giovanni Battista Sammartini,2010-04-24 22:07:00,2006-09-30 23:58:12,12,7,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Symphony%20In%20F%20Major,%20No.%2032%20-%20First.mp3","Symphony In F Major, No. 32 - First Movement - 1",22D00846BD8FEB12,,,,44100,1431691,,,,,59559,72,220211,28,File,,1996
168,The Segovia Collection Vol. 7: Guitar Etudes,,Andrés Segovia,,,192,From CD,,Mauro Giuliani,2010-04-24 22:06:03,2006-09-30 23:57:26,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Andre%CC%81s%20Segovia/The%20Segovia%20Collection%20Vol.%207_%20Guitar%20Et/Studies%20for%20the%20guitar%20I.%20Larghetto.mp3,"Studies for the guitar I. Larghetto in G, II. Allegretto in G",37045A5AD435DA9E,,,,44100,2500037,Segovia Collection Vol. 7: Guitar Etudes,,,,104071,37,215561,21,File,,1990
170,The Rostropovich Edition,,Mstislav Rostropovich,,,192,From CD,,Franz Josef Haydn,2010-04-24 22:08:10,2006-09-30 23:58:30,3,2,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Mstislav%20Rostropovich/The%20Rostropovich%20Edition/Cello%20Concerto%20in%20D%20major%20-%202_%20II.%20A.mp3,Cello Concerto in D major - 2: II. Adagio,EEBFCB5DC4BE01C3,,,,44100,7454711,Rostropovich Edition,,,,310517,7,225797,5,File,,
172,Norton Recorded Anthology of Western Music,,The Academy Of Ancient Music - Christopher Hogwood,,,192,From CD,True,Franz Josef Haydn,2010-04-24 22:07:01,2006-09-30 23:57:20,12,7,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Symphony%20No.%20104%20-%20Fourth%20Movement%20-%204.mp3,Symphony No. 104 - Fourth Movement - 5,7D680FC2AE1820DC,,,,44100,2652341,,,Academy Of Ancient Music - Christopher Hogwood,,110419,72,220226,66,File,,1996
174,Understanding Music,,TaTrai Quartet,,,192,From CD,True,Franz Josef Haydn,2010-04-24 22:07:12,2006-09-30 23:58:48,3,1,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Understanding%20Music/Fourth%20Movement%20from%20String%20Quartet%201.mp3,"Fourth Movement from String Quartet Op. 33, No. 2 in E-flat Major (2)",1D964509C4F57BD9,,,,44100,2287506,,,,,95216,55,221447,54,File,,1996
176,Listen Brief 4th Edition,,English Chamber Orchestra - Murray Perahia,,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:06:32,2006-09-30 23:58:02,6,3,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Concerto%20For%20Piano%20And%20Orchestra%20In%207.mp3,"Concerto For Piano And Orchestra In G, K. 453, III - 1",6E611B9FD7A8D377,,,,44100,1148336,,,,,47751,40,217868,11,File,,2000
178,Norton Recorded Anthology of Western Music,,Concertgebouw Orchestra - Colin Davis,,,192,From CD,True,Franz Josef Haydn,2010-04-24 22:07:01,2006-09-30 23:57:44,12,7,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Symphony%20No.%2092%20-%20Second%20Movement%20-.mp3,Symphony No. 92 - Second Movement - 1,724F1460908680B0,,,,44100,4127525,,,,,171885,72,220277,58,File,,1996
180,C Compilation,,Boccherini,,,160,From tape,True,,2010-04-23 22:55:33,2006-09-30 22:20:28,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/Fandango.mp3,Fandango,C8F0EA1558267524,,,,44100,5833291,,,,,291657,,25159,,File,,
182,Norton Recorded Anthology of Western Music,,Ingrid Haebler & Capella Academica Wien - Eduard melkus,,,192,From CD,True,Johann Christian Bach,2010-04-24 22:06:45,2006-09-30 23:58:12,12,7,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Concerto%20for%20Harpsichord%20in%20Eb%20Major%206.mp3,Concerto for Harpsichord in Eb Major Op. 7 No. 5 - First Movement - 7,DEE8042974088B0E,,,,44100,935782,,,,,38896,72,218882,44,File,,1996
184,Mozart,,Abbado Serkin & the London Symphony Orchestra,,,160,From UoM,,Wolfgang Amadeus Mozart,2010-04-24 22:05:55,2006-09-30 23:57:20,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Abbado%20Serkin%20&%20the%20London%20Symphony%20Orch/Mozart/KIavierkonzerteNr.%2020%20Nr.%2020%20Romance.mp3,KIavierkonzerteNr. 20 Nr. 20 Romance,3516F20E12EBDA36,,,,44100,11769398,,,,,588355,6,214667,2,File,,
186,Complete Viola Quintets Volume 1,,Guarneri Quartet,,,192,From CD,,Wolfgang Amadeus Mozart,2010-04-24 22:07:33,2006-09-30 23:58:08,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Guarneri%20Quartet/Complete%20Viola%20Quintets%20Volume%201/Viola%20Quintet%20in%20G%20Minor%20K.%20516%20-%201_.mp3,Viola Quintet in G Minor K. 516 - 1: Allegro,56DF8B45D177CC47,,,,44100,15658251,,,,,652329,8,223487,5,File,,1985
188,Images,,Glenn Gould,,,192,From CD,,Carl Philipp Emanuel Bach,2010-04-24 22:07:30,2006-09-30 23:58:06,2,2,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Glenn%20Gould/Images/Sonata%20in%20A%20minor,%20Wg.%2049%20_Wurrenber.mp3","Sonata in A minor, Wg. 49 ""Wurrenberg"" (3nd mvt.)",44A2CB1E4BABA024,,,,44100,6326222,,,,,263497,13,223229,4,File,,1995
190,Operamania,,Gabriel Bacquier,,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:04,2006-09-30 23:58:04,5,5,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/Deh!%20Vieni%20alla%20finestra.mp3,Deh! Vieni alla finestra,F983001D36F40DF5,,,,44100,3051674,,,,,127059,20,220580,4,File,,1994
192,Operamania,,"Mirella Freni,Renata Scotto",,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:06,2006-09-30 23:58:28,5,3,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/Sull'aria.mp3,Sull'aria,4CA56AACFE4171E1,,,,44100,5019630,,,,,209057,20,220775,12,File,,1994
194,Piano Concertos 11 & 16 (Brendel),,,,,128,From UoM,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:06,2006-09-30 23:58:58,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Piano%20Concertos%2011%20&%2016%20(Brendel)/Piano%20Concerto%20No.%2011%20in%20F,%20KV%20413.mp3","Piano Concerto No. 11 in F, KV 413",4B3E22C695B0E8DA,,,,44100,8816839,,,,,551000,6,220814,4,File,,1985
196,Norton Recorded Anthology of Western Music,,"Maddalena Bonifaccio, Siegmund Nimsgern & Collegium Aureum",,,192,From CD,True,Giovanni Pergolesi,2010-04-24 22:06:50,2006-09-30 23:58:24,12,7,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/La%20Serva%20Padrona%20-%203.mp3,La Serva Padrona - 3,601C82E3593AAA94,,,,44100,900671,,,,,37433,72,219368,3,File,,1996
198,Operamania,,Thomas Allen,,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:06,2006-09-30 23:58:48,5,3,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/Se%20vuol%20ballare.mp3,Se vuol ballare,BB6A854E44DDB309,,,,44100,3795837,,,,,158066,20,220751,13,File,,1994
200,Encores!,,Liszt Ferenc Chamber Orchestra - Janos Rolla,,,192,From CD,,Roman Hoffstetter,2010-04-24 22:07:52,2006-09-30 23:58:22,,,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Liszt%20Ferenc%20Chamber%20Orchestra%20-%20Janos%20R/Encores!/Serenade.mp3,Serenade,53A69E980A288405,,,,44100,5009529,,,,,208640,13,224816,7,File,,
202,Piano Concertos 11 & 16 (Brendel),,,,,128,From UoM,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:06,2006-09-30 23:59:00,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Piano%20Concertos%2011%20&%2016%20(Brendel)/Piano%20Concerto%20No.%2011%20in%20F,%20KV%20413%20316.mp3","Piano Concerto No. 11 in F, KV 413",41B7314E2B6D2D98,,,,44100,5474432,,,,,341995,6,220808,6,File,,1985
